,zip_code,latitude,longitude,city,state,county,longlat,year,disease,population,obs_rate,exp_rate
1600,10960,41.080474,-73.930179,Nyack,NY,Rockland,41.080474:-73.930179,2012,Diabetes Short-term Complications,401,0,37.97
1601,10960,41.080474,-73.930179,Nyack,NY,Rockland,41.080474:-73.930179,2011,Gastroenteritis,717,418.41,157.11
1602,10960,41.080474,-73.930179,Nyack,NY,Rockland,41.080474:-73.930179,2012,Gastroenteritis,713,280.5,152.74
1603,10960,41.080474,-73.930179,Nyack,NY,Rockland,41.080474:-73.930179,2011,Urinary Tract Infection,717,0,77.34
1604,10960,41.080474,-73.930179,Nyack,NY,Rockland,41.080474:-73.930179,2012,Urinary Tract Infection,713,0,61.45
1605,10960,41.080474,-73.930179,Nyack,NY,Rockland,41.080474:-73.930179,2011,Pediatric Quality Overall Composite,362,0,388.83
1606,10960,41.080474,-73.930179,Nyack,NY,Rockland,41.080474:-73.930179,2012,Pediatric Quality Overall Composite,401,0,391.4
1607,10960,41.080474,-73.930179,Nyack,NY,Rockland,41.080474:-73.930179,2011,Pediatric Quality Acute Composite,362,0,82.32
1608,10960,41.080474,-73.930179,Nyack,NY,Rockland,41.080474:-73.930179,2012,Pediatric Quality Acute Composite,401,0,81.58
1609,10960,41.080474,-73.930179,Nyack,NY,Rockland,41.080474:-73.930179,2011,Pediatric Quality Chronic Composite,362,0,306.51
1610,10960,41.080474,-73.930179,Nyack,NY,Rockland,41.080474:-73.930179,2012,Pediatric Quality Chronic Composite,401,0,309.81
1611,10962,41.057496,-73.953181,Orangeburg,NY,Rockland,41.057496:-73.953181,2011,Asthma,48,0,311.2
1612,10962,41.057496,-73.953181,Orangeburg,NY,Rockland,41.057496:-73.953181,2011,Diabetes Short-term Complications,25,4000,28.53
1613,10962,41.057496,-73.953181,Orangeburg,NY,Rockland,41.057496:-73.953181,2011,Gastroenteritis,72,0,169.79
1614,10962,41.057496,-73.953181,Orangeburg,NY,Rockland,41.057496:-73.953181,2011,Urinary Tract Infection,72,0,94.96
1615,10962,41.057496,-73.953181,Orangeburg,NY,Rockland,41.057496:-73.953181,2011,Pediatric Quality Overall Composite,25,4000,256.6
1616,10962,41.057496,-73.953181,Orangeburg,NY,Rockland,41.057496:-73.953181,2011,Pediatric Quality Acute Composite,25,0,74.5
1617,10962,41.057496,-73.953181,Orangeburg,NY,Rockland,41.057496:-73.953181,2011,Pediatric Quality Chronic Composite,25,4000,182.1
1618,10963,41.401702,-74.536702,Otisville,NY,Orange,41.401702:-74.536702,2011,Asthma,95,0,262.53
1619,10963,41.401702,-74.536702,Otisville,NY,Orange,41.401702:-74.536702,2011,Diabetes Short-term Complications,64,0,37.43
1620,10963,41.401702,-74.536702,Otisville,NY,Orange,41.401702:-74.536702,2011,Gastroenteritis,116,1724.14,129.66
1621,10963,41.401702,-74.536702,Otisville,NY,Orange,41.401702:-74.536702,2011,Urinary Tract Infection,116,0,40.5
1622,10963,41.401702,-74.536702,Otisville,NY,Orange,41.401702:-74.536702,2011,Pediatric Quality Overall Composite,64,0,272.2
1623,10963,41.401702,-74.536702,Otisville,NY,Orange,41.401702:-74.536702,2011,Pediatric Quality Acute Composite,64,0,69.81
1624,10963,41.401702,-74.536702,Otisville,NY,Orange,41.401702:-74.536702,2011,Pediatric Quality Chronic Composite,64,0,202.39
1625,10965,41.061476,-74.018283,Pearl River,NY,Rockland,41.061476:-74.018283,2011,Asthma,235,0,318.86
1626,10965,41.061476,-74.018283,Pearl River,NY,Rockland,41.061476:-74.018283,2011,Diabetes Short-term Complications,136,0,36.77
1627,10965,41.061476,-74.018283,Pearl River,NY,Rockland,41.061476:-74.018283,2011,Gastroenteritis,282,354.61,164.04
1628,10965,41.061476,-74.018283,Pearl River,NY,Rockland,41.061476:-74.018283,2011,Urinary Tract Infection,282,0,81.03
1629,10965,41.061476,-74.018283,Pearl River,NY,Rockland,41.061476:-74.018283,2011,Pediatric Quality Overall Composite,136,0,281.45
1630,10965,41.061476,-74.018283,Pearl River,NY,Rockland,41.061476:-74.018283,2011,Pediatric Quality Acute Composite,136,0,82.08
1631,10965,41.061476,-74.018283,Pearl River,NY,Rockland,41.061476:-74.018283,2011,Pediatric Quality Chronic Composite,136,0,199.37
1632,10969,41.325856,-74.488954,Pine Island,NY,Orange,41.325856:-74.488954,2011,Asthma,41,2439.02,398.37
1633,10969,41.325856,-74.488954,Pine Island,NY,Orange,41.325856:-74.488954,2011,Diabetes Short-term Complications,27,0,22.95
1634,10969,41.325856,-74.488954,Pine Island,NY,Orange,41.325856:-74.488954,2011,Gastroenteritis,47,0,157.4
1635,10969,41.325856,-74.488954,Pine Island,NY,Orange,41.325856:-74.488954,2011,Urinary Tract Infection,47,0,63.58
1636,10969,41.325856,-74.488954,Pine Island,NY,Orange,41.325856:-74.488954,2011,Pediatric Quality Overall Composite,27,0,382.23
1637,10969,41.325856,-74.488954,Pine Island,NY,Orange,41.325856:-74.488954,2011,Pediatric Quality Acute Composite,27,0,101.95
1638,10969,41.325856,-74.488954,Pine Island,NY,Orange,41.325856:-74.488954,2011,Pediatric Quality Chronic Composite,27,0,280.29
1639,10970,41.18416,-74.045358,Pomona,NY,Rockland,41.18416:-74.045358,2011,Asthma,406,0,372.62
1640,10970,41.18416,-74.045358,Pomona,NY,Rockland,41.18416:-74.045358,2012,Asthma,504,198.41,365.3
1641,10970,41.18416,-74.045358,Pomona,NY,Rockland,41.18416:-74.045358,2011,Diabetes Short-term Complications,272,367.65,35.85
1642,10970,41.18416,-74.045358,Pomona,NY,Rockland,41.18416:-74.045358,2012,Diabetes Short-term Complications,354,0,32.89
1643,10970,41.18416,-74.045358,Pomona,NY,Rockland,41.18416:-74.045358,2011,Gastroenteritis,496,0,152.5
1644,10970,41.18416,-74.045358,Pomona,NY,Rockland,41.18416:-74.045358,2012,Gastroenteritis,607,164.74,159.11
1645,10970,41.18416,-74.045358,Pomona,NY,Rockland,41.18416:-74.045358,2011,Urinary Tract Infection,496,0,76.2
1646,10970,41.18416,-74.045358,Pomona,NY,Rockland,41.18416:-74.045358,2012,Urinary Tract Infection,607,0,64.34
1647,10970,41.18416,-74.045358,Pomona,NY,Rockland,41.18416:-74.045358,2011,Pediatric Quality Overall Composite,272,367.65,375.1
1648,10970,41.18416,-74.045358,Pomona,NY,Rockland,41.18416:-74.045358,2012,Pediatric Quality Overall Composite,354,282.49,374.16
1649,10970,41.18416,-74.045358,Pomona,NY,Rockland,41.18416:-74.045358,2011,Pediatric Quality Acute Composite,272,0,91.59
1650,10970,41.18416,-74.045358,Pomona,NY,Rockland,41.18416:-74.045358,2012,Pediatric Quality Acute Composite,354,0,89.43
1651,10970,41.18416,-74.045358,Pomona,NY,Rockland,41.18416:-74.045358,2011,Pediatric Quality Chronic Composite,272,367.65,283.5
1652,10970,41.18416,-74.045358,Pomona,NY,Rockland,41.18416:-74.045358,2012,Pediatric Quality Chronic Composite,354,282.49,284.73
1653,10977,41.115833,-74.047384,Spring Valley,NY,Rockland,41.115833:-74.047384,2011,Asthma,11268,88.75,287.64
1654,10977,41.115833,-74.047384,Spring Valley,NY,Rockland,41.115833:-74.047384,2012,Asthma,12658,55.3,289.91
1655,10977,41.115833,-74.047384,Spring Valley,NY,Rockland,41.115833:-74.047384,2011,Diabetes Short-term Complications,6865,14.57,37.94
1656,10977,41.115833,-74.047384,Spring Valley,NY,Rockland,41.115833:-74.047384,2012,Diabetes Short-term Complications,8016,12.48,36.72
1657,10977,41.115833,-74.047384,Spring Valley,NY,Rockland,41.115833:-74.047384,2011,Gastroenteritis,13565,73.72,143.4
1658,10977,41.115833,-74.047384,Spring Valley,NY,Rockland,41.115833:-74.047384,2012,Gastroenteritis,15076,53.06,130.65
1659,10977,41.115833,-74.047384,Spring Valley,NY,Rockland,41.115833:-74.047384,2011,Urinary Tract Infection,13565,36.86,64.02
1660,10977,41.115833,-74.047384,Spring Valley,NY,Rockland,41.115833:-74.047384,2012,Urinary Tract Infection,15076,59.7,56.29
1661,10977,41.115833,-74.047384,Spring Valley,NY,Rockland,41.115833:-74.047384,2011,Pediatric Quality Overall Composite,6865,101.97,290.08
1662,10977,41.115833,-74.047384,Spring Valley,NY,Rockland,41.115833:-74.047384,2012,Pediatric Quality Overall Composite,8016,49.9,297.04
1663,10977,41.115833,-74.047384,Spring Valley,NY,Rockland,41.115833:-74.047384,2011,Pediatric Quality Acute Composite,6865,14.57,78.95
1664,10977,41.115833,-74.047384,Spring Valley,NY,Rockland,41.115833:-74.047384,2012,Pediatric Quality Acute Composite,8016,24.95,75.42
1665,10977,41.115833,-74.047384,Spring Valley,NY,Rockland,41.115833:-74.047384,2011,Pediatric Quality Chronic Composite,6865,87.4,211.14
1666,10977,41.115833,-74.047384,Spring Valley,NY,Rockland,41.115833:-74.047384,2012,Pediatric Quality Chronic Composite,8016,24.95,221.62
1667,10980,41.235675,-74.028095,Stony Point,NY,Rockland,41.235675:-74.028095,2011,Asthma,305,0,305.12
1668,10980,41.235675,-74.028095,Stony Point,NY,Rockland,41.235675:-74.028095,2012,Asthma,379,0,285.09
1669,10980,41.235675,-74.028095,Stony Point,NY,Rockland,41.235675:-74.028095,2011,Diabetes Short-term Complications,201,0,40.02
1670,10980,41.235675,-74.028095,Stony Point,NY,Rockland,41.235675:-74.028095,2012,Diabetes Short-term Complications,273,0,39.69
1671,10980,41.235675,-74.028095,Stony Point,NY,Rockland,41.235675:-74.028095,2011,Gastroenteritis,370,270.27,143.44
1672,10980,41.235675,-74.028095,Stony Point,NY,Rockland,41.235675:-74.028095,2012,Gastroenteritis,448,0,135.68
1673,10980,41.235675,-74.028095,Stony Point,NY,Rockland,41.235675:-74.028095,2011,Urinary Tract Infection,370,270.27,74.66
1674,10980,41.235675,-74.028095,Stony Point,NY,Rockland,41.235675:-74.028095,2012,Urinary Tract Infection,448,223.21,57.43
1675,10980,41.235675,-74.028095,Stony Point,NY,Rockland,41.235675:-74.028095,2011,Pediatric Quality Overall Composite,201,497.51,328.97
1676,10980,41.235675,-74.028095,Stony Point,NY,Rockland,41.235675:-74.028095,2012,Pediatric Quality Overall Composite,273,0,318.33
1677,10980,41.235675,-74.028095,Stony Point,NY,Rockland,41.235675:-74.028095,2011,Pediatric Quality Acute Composite,201,497.51,90.31
1678,10980,41.235675,-74.028095,Stony Point,NY,Rockland,41.235675:-74.028095,2012,Pediatric Quality Acute Composite,273,0,84.59
1679,10980,41.235675,-74.028095,Stony Point,NY,Rockland,41.235675:-74.028095,2011,Pediatric Quality Chronic Composite,201,0,238.66
1680,10980,41.235675,-74.028095,Stony Point,NY,Rockland,41.235675:-74.028095,2012,Pediatric Quality Chronic Composite,273,0,233.74
1681,10987,41.28142,-74.204924,Tuxedo Park,NY,Orange,41.28142:-74.204924,2011,Asthma,28,0,191.93
1682,10987,41.28142,-74.204924,Tuxedo Park,NY,Orange,41.28142:-74.204924,2011,Diabetes Short-term Complications,21,0,38.88
1683,10987,41.28142,-74.204924,Tuxedo Park,NY,Orange,41.28142:-74.204924,2011,Gastroenteritis,35,2857.14,124.37
1684,10987,41.28142,-74.204924,Tuxedo Park,NY,Orange,41.28142:-74.204924,2011,Urinary Tract Infection,35,0,52.12
1685,10987,41.28142,-74.204924,Tuxedo Park,NY,Orange,41.28142:-74.204924,2011,Pediatric Quality Overall Composite,21,4761.9,234.06
1686,10987,41.28142,-74.204924,Tuxedo Park,NY,Orange,41.28142:-74.204924,2011,Pediatric Quality Acute Composite,21,4761.9,60.28
1687,10987,41.28142,-74.204924,Tuxedo Park,NY,Orange,41.28142:-74.204924,2011,Pediatric Quality Chronic Composite,21,0,173.78
1688,10989,41.122868,-73.934844,Valley Cottage,NY,Rockland,41.122868:-73.934844,2012,Asthma,173,578.03,303.11
1689,10989,41.122868,-73.934844,Valley Cottage,NY,Rockland,41.122868:-73.934844,2012,Diabetes Short-term Complications,118,0,32.64
1690,10989,41.122868,-73.934844,Valley Cottage,NY,Rockland,41.122868:-73.934844,2012,Gastroenteritis,200,0,125.57
1691,10989,41.122868,-73.934844,Valley Cottage,NY,Rockland,41.122868:-73.934844,2012,Urinary Tract Infection,200,0,50.98
1692,10989,41.122868,-73.934844,Valley Cottage,NY,Rockland,41.122868:-73.934844,2012,Pediatric Quality Overall Composite,118,847.46,315.78
1693,10989,41.122868,-73.934844,Valley Cottage,NY,Rockland,41.122868:-73.934844,2012,Pediatric Quality Acute Composite,118,0,79.18
1694,10989,41.122868,-73.934844,Valley Cottage,NY,Rockland,41.122868:-73.934844,2012,Pediatric Quality Chronic Composite,118,847.46,236.61
1695,10990,41.350681,-74.32116,Warwick,NY,Orange,41.350681:-74.32116,2012,Asthma,366,546.45,266.1
1696,10990,41.350681,-74.32116,Warwick,NY,Orange,41.350681:-74.32116,2012,Diabetes Short-term Complications,253,0,40.19
1697,10990,41.350681,-74.32116,Warwick,NY,Orange,41.350681:-74.32116,2012,Gastroenteritis,431,0,124.12
1698,10990,41.350681,-74.32116,Warwick,NY,Orange,41.350681:-74.32116,2012,Urinary Tract Infection,431,0,56.18
1699,10990,41.350681,-74.32116,Warwick,NY,Orange,41.350681:-74.32116,2012,Pediatric Quality Overall Composite,253,395.26,279.02
1700,10990,41.350681,-74.32116,Warwick,NY,Orange,41.350681:-74.32116,2012,Pediatric Quality Acute Composite,253,0,74.48
1701,10990,41.350681,-74.32116,Warwick,NY,Orange,41.350681:-74.32116,2012,Pediatric Quality Chronic Composite,253,395.26,204.54
1702,10992,41.407974,-74.345433,Washingtonville,NY,Orange,41.407974:-74.345433,2011,Asthma,177,1129.94,259.15
1703,10992,41.407974,-74.345433,Washingtonville,NY,Orange,41.407974:-74.345433,2012,Asthma,202,0,233.45
1704,10992,41.407974,-74.345433,Washingtonville,NY,Orange,41.407974:-74.345433,2011,Diabetes Short-term Complications,124,0,45.1
1705,10992,41.407974,-74.345433,Washingtonville,NY,Orange,41.407974:-74.345433,2012,Diabetes Short-term Complications,142,0,42.78
1706,10992,41.407974,-74.345433,Washingtonville,NY,Orange,41.407974:-74.345433,2011,Gastroenteritis,205,0,122.58
1707,10992,41.407974,-74.345433,Washingtonville,NY,Orange,41.407974:-74.345433,2012,Gastroenteritis,244,409.84,106.93
1708,10992,41.407974,-74.345433,Washingtonville,NY,Orange,41.407974:-74.345433,2011,Urinary Tract Infection,205,0,51.58
1709,10992,41.407974,-74.345433,Washingtonville,NY,Orange,41.407974:-74.345433,2012,Urinary Tract Infection,244,0,47.01
1710,10992,41.407974,-74.345433,Washingtonville,NY,Orange,41.407974:-74.345433,2011,Pediatric Quality Overall Composite,124,806.45,299.48
1711,10992,41.407974,-74.345433,Washingtonville,NY,Orange,41.407974:-74.345433,2012,Pediatric Quality Overall Composite,142,0,285.02
1712,10992,41.407974,-74.345433,Washingtonville,NY,Orange,41.407974:-74.345433,2011,Pediatric Quality Acute Composite,124,0,81.27
1713,10992,41.407974,-74.345433,Washingtonville,NY,Orange,41.407974:-74.345433,2012,Pediatric Quality Acute Composite,142,0,73.9
1714,10992,41.407974,-74.345433,Washingtonville,NY,Orange,41.407974:-74.345433,2011,Pediatric Quality Chronic Composite,124,806.45,218.21
1715,10992,41.407974,-74.345433,Washingtonville,NY,Orange,41.407974:-74.345433,2012,Pediatric Quality Chronic Composite,142,0,211.12
1716,10993,41.208044,-73.975833,West Haverstraw,NY,Rockland,41.208044:-73.975833,2011,Asthma,328,304.88,397.82
1717,10993,41.208044,-73.975833,West Haverstraw,NY,Rockland,41.208044:-73.975833,2012,Asthma,407,0,401.1
1718,10993,41.208044,-73.975833,West Haverstraw,NY,Rockland,41.208044:-73.975833,2011,Diabetes Short-term Complications,217,0,38.54
1719,10993,41.208044,-73.975833,West Haverstraw,NY,Rockland,41.208044:-73.975833,2012,Diabetes Short-term Complications,284,0,35.13
1720,10993,41.208044,-73.975833,West Haverstraw,NY,Rockland,41.208044:-73.975833,2011,Gastroenteritis,388,257.73,157.23
1721,10993,41.208044,-73.975833,West Haverstraw,NY,Rockland,41.208044:-73.975833,2012,Gastroenteritis,465,430.11,160.75
1722,10993,41.208044,-73.975833,West Haverstraw,NY,Rockland,41.208044:-73.975833,2011,Urinary Tract Infection,388,0,82.51
1723,10993,41.208044,-73.975833,West Haverstraw,NY,Rockland,41.208044:-73.975833,2012,Urinary Tract Infection,465,215.05,63.89
1724,10993,41.208044,-73.975833,West Haverstraw,NY,Rockland,41.208044:-73.975833,2011,Pediatric Quality Overall Composite,217,0,390.94
1725,10993,41.208044,-73.975833,West Haverstraw,NY,Rockland,41.208044:-73.975833,2012,Pediatric Quality Overall Composite,284,704.23,396.21
1726,10993,41.208044,-73.975833,West Haverstraw,NY,Rockland,41.208044:-73.975833,2011,Pediatric Quality Acute Composite,217,0,89.98
1727,10993,41.208044,-73.975833,West Haverstraw,NY,Rockland,41.208044:-73.975833,2012,Pediatric Quality Acute Composite,284,704.23,90.06
1728,10993,41.208044,-73.975833,West Haverstraw,NY,Rockland,41.208044:-73.975833,2011,Pediatric Quality Chronic Composite,217,0,300.96
1729,10993,41.208044,-73.975833,West Haverstraw,NY,Rockland,41.208044:-73.975833,2012,Pediatric Quality Chronic Composite,284,0,306.15
1730,10994,41.100622,-73.970482,West Nyack,NY,Rockland,41.100622:-73.970482,2012,Asthma,130,0,315.47
1731,10994,41.100622,-73.970482,West Nyack,NY,Rockland,41.100622:-73.970482,2012,Diabetes Short-term Complications,87,0,33.14
1732,10994,41.100622,-73.970482,West Nyack,NY,Rockland,41.100622:-73.970482,2012,Gastroenteritis,156,641.03,145.31
1733,10994,41.100622,-73.970482,West Nyack,NY,Rockland,41.100622:-73.970482,2012,Urinary Tract Infection,156,0,58.82
1734,10994,41.100622,-73.970482,West Nyack,NY,Rockland,41.100622:-73.970482,2012,Pediatric Quality Overall Composite,87,0,326.48
1735,10994,41.100622,-73.970482,West Nyack,NY,Rockland,41.100622:-73.970482,2012,Pediatric Quality Acute Composite,87,0,80.97
1736,10994,41.100622,-73.970482,West Nyack,NY,Rockland,41.100622:-73.970482,2012,Pediatric Quality Chronic Composite,87,0,245.51
1737,10998,41.331044,-74.456673,Westtown,NY,Orange,41.331044:-74.456673,2011,Asthma,80,1250,223.84
1738,10998,41.331044,-74.456673,Westtown,NY,Orange,41.331044:-74.456673,2011,Diabetes Short-term Complications,56,0,43.85
1739,10998,41.331044,-74.456673,Westtown,NY,Orange,41.331044:-74.456673,2011,Gastroenteritis,89,0,113.42
1740,10998,41.331044,-74.456673,Westtown,NY,Orange,41.331044:-74.456673,2011,Urinary Tract Infection,89,0,43.29
1741,10998,41.331044,-74.456673,Westtown,NY,Orange,41.331044:-74.456673,2011,Pediatric Quality Overall Composite,56,0,259.37
1742,10998,41.331044,-74.456673,Westtown,NY,Orange,41.331044:-74.456673,2011,Pediatric Quality Acute Composite,56,0,69.35
1743,10998,41.331044,-74.456673,Westtown,NY,Orange,41.331044:-74.456673,2011,Pediatric Quality Chronic Composite,56,0,190.02
1744,11001,40.720051,-73.706783,Floral Park,NY,Nassau,40.720051:-73.706783,2011,Asthma,661,151.29,273.86
1745,11001,40.720051,-73.706783,Floral Park,NY,Nassau,40.720051:-73.706783,2012,Asthma,708,141.24,260.73
1746,11001,40.720051,-73.706783,Floral Park,NY,Nassau,40.720051:-73.706783,2011,Diabetes Short-term Complications,468,0,28.89
1747,11001,40.720051,-73.706783,Floral Park,NY,Nassau,40.720051:-73.706783,2012,Diabetes Short-term Complications,519,192.68,28.31
1748,11001,40.720051,-73.706783,Floral Park,NY,Nassau,40.720051:-73.706783,2011,Gastroenteritis,762,0,115.81
1749,11001,40.720051,-73.706783,Floral Park,NY,Nassau,40.720051:-73.706783,2012,Gastroenteritis,802,0,111.47
1750,11001,40.720051,-73.706783,Floral Park,NY,Nassau,40.720051:-73.706783,2011,Urinary Tract Infection,762,131.23,53.31
1751,11001,40.720051,-73.706783,Floral Park,NY,Nassau,40.720051:-73.706783,2012,Urinary Tract Infection,802,0,45.12
1752,11001,40.720051,-73.706783,Floral Park,NY,Nassau,40.720051:-73.706783,2011,Pediatric Quality Overall Composite,468,213.68,280.16
1753,11001,40.720051,-73.706783,Floral Park,NY,Nassau,40.720051:-73.706783,2012,Pediatric Quality Overall Composite,519,192.68,273.87
1754,11001,40.720051,-73.706783,Floral Park,NY,Nassau,40.720051:-73.706783,2011,Pediatric Quality Acute Composite,468,0,71.47
1755,11001,40.720051,-73.706783,Floral Park,NY,Nassau,40.720051:-73.706783,2012,Pediatric Quality Acute Composite,519,0,70.5
1756,11001,40.720051,-73.706783,Floral Park,NY,Nassau,40.720051:-73.706783,2011,Pediatric Quality Chronic Composite,468,213.68,208.69
1757,11001,40.720051,-73.706783,Floral Park,NY,Nassau,40.720051:-73.706783,2012,Pediatric Quality Chronic Composite,519,192.68,203.37
1758,11003,40.697558,-73.704946,Elmont,NY,Nassau,40.697558:-73.704946,2011,Asthma,2354,212.4,421.26
1759,11003,40.697558,-73.704946,Elmont,NY,Nassau,40.697558:-73.704946,2012,Asthma,2647,453.34,431.94
1760,11003,40.697558,-73.704946,Elmont,NY,Nassau,40.697558:-73.704946,2011,Diabetes Short-term Complications,1518,0,36.13
1761,11003,40.697558,-73.704946,Elmont,NY,Nassau,40.697558:-73.704946,2012,Diabetes Short-term Complications,1792,111.61,35.2
1762,11003,40.697558,-73.704946,Elmont,NY,Nassau,40.697558:-73.704946,2011,Gastroenteritis,2857,210.01,146.34
1763,11003,40.697558,-73.704946,Elmont,NY,Nassau,40.697558:-73.704946,2012,Gastroenteritis,3121,96.12,146.79
1764,11003,40.697558,-73.704946,Elmont,NY,Nassau,40.697558:-73.704946,2011,Urinary Tract Infection,2857,35,67.52
1765,11003,40.697558,-73.704946,Elmont,NY,Nassau,40.697558:-73.704946,2012,Urinary Tract Infection,3121,32.04,54.96
1766,11003,40.697558,-73.704946,Elmont,NY,Nassau,40.697558:-73.704946,2011,Pediatric Quality Overall Composite,1518,65.88,390.29
1767,11003,40.697558,-73.704946,Elmont,NY,Nassau,40.697558:-73.704946,2012,Pediatric Quality Overall Composite,1792,502.23,401.56
1768,11003,40.697558,-73.704946,Elmont,NY,Nassau,40.697558:-73.704946,2011,Pediatric Quality Acute Composite,1518,0,82.22
1769,11003,40.697558,-73.704946,Elmont,NY,Nassau,40.697558:-73.704946,2012,Pediatric Quality Acute Composite,1792,111.61,82.45
1770,11003,40.697558,-73.704946,Elmont,NY,Nassau,40.697558:-73.704946,2011,Pediatric Quality Chronic Composite,1518,65.88,308.07
1771,11003,40.697558,-73.704946,Elmont,NY,Nassau,40.697558:-73.704946,2012,Pediatric Quality Chronic Composite,1792,390.63,319.11
1772,11004,40.745263,-73.711159,Glen Oaks,NY,Queens,40.745263:-73.711159,2011,Asthma,512,195.31,221.89
1773,11004,40.745263,-73.711159,Glen Oaks,NY,Queens,40.745263:-73.711159,2012,Asthma,587,0,225.83
1774,11004,40.745263,-73.711159,Glen Oaks,NY,Queens,40.745263:-73.711159,2011,Diabetes Short-term Complications,364,0,28.2
1775,11004,40.745263,-73.711159,Glen Oaks,NY,Queens,40.745263:-73.711159,2012,Diabetes Short-term Complications,434,0,23.58
1776,11004,40.745263,-73.711159,Glen Oaks,NY,Queens,40.745263:-73.711159,2011,Gastroenteritis,589,0,102.94
1777,11004,40.745263,-73.711159,Glen Oaks,NY,Queens,40.745263:-73.711159,2012,Gastroenteritis,662,0,100.12
1778,11004,40.745263,-73.711159,Glen Oaks,NY,Queens,40.745263:-73.711159,2011,Urinary Tract Infection,589,0,43.78
1779,11004,40.745263,-73.711159,Glen Oaks,NY,Queens,40.745263:-73.711159,2012,Urinary Tract Infection,662,151.06,37.18
1780,11004,40.745263,-73.711159,Glen Oaks,NY,Queens,40.745263:-73.711159,2011,Pediatric Quality Overall Composite,364,0,231.62
1781,11004,40.745263,-73.711159,Glen Oaks,NY,Queens,40.745263:-73.711159,2012,Pediatric Quality Overall Composite,434,0,226.69
1782,11004,40.745263,-73.711159,Glen Oaks,NY,Queens,40.745263:-73.711159,2011,Pediatric Quality Acute Composite,364,0,66.81
1783,11004,40.745263,-73.711159,Glen Oaks,NY,Queens,40.745263:-73.711159,2012,Pediatric Quality Acute Composite,434,0,66.05
1784,11004,40.745263,-73.711159,Glen Oaks,NY,Queens,40.745263:-73.711159,2011,Pediatric Quality Chronic Composite,364,0,164.81
1785,11004,40.745263,-73.711159,Glen Oaks,NY,Queens,40.745263:-73.711159,2012,Pediatric Quality Chronic Composite,434,0,160.64
1786,11010,40.700101,-73.674074,Franklin Square,NY,Nassau,40.700101:-73.674074,2011,Asthma,371,269.54,289.93
1787,11010,40.700101,-73.674074,Franklin Square,NY,Nassau,40.700101:-73.674074,2012,Asthma,462,0,268.62
1788,11010,40.700101,-73.674074,Franklin Square,NY,Nassau,40.700101:-73.674074,2011,Diabetes Short-term Complications,242,0,38.28
1789,11010,40.700101,-73.674074,Franklin Square,NY,Nassau,40.700101:-73.674074,2012,Diabetes Short-term Complications,320,0,37.9
1790,11010,40.700101,-73.674074,Franklin Square,NY,Nassau,40.700101:-73.674074,2011,Gastroenteritis,443,0,135.88
1791,11010,40.700101,-73.674074,Franklin Square,NY,Nassau,40.700101:-73.674074,2012,Gastroenteritis,541,184.84,126.95
1792,11010,40.700101,-73.674074,Franklin Square,NY,Nassau,40.700101:-73.674074,2011,Urinary Tract Infection,443,0,65.21
1793,11010,40.700101,-73.674074,Franklin Square,NY,Nassau,40.700101:-73.674074,2012,Urinary Tract Infection,541,0,52.54
1794,11010,40.700101,-73.674074,Franklin Square,NY,Nassau,40.700101:-73.674074,2011,Pediatric Quality Overall Composite,242,413.22,293.97
1795,11010,40.700101,-73.674074,Franklin Square,NY,Nassau,40.700101:-73.674074,2012,Pediatric Quality Overall Composite,320,312.5,293.02
1796,11010,40.700101,-73.674074,Franklin Square,NY,Nassau,40.700101:-73.674074,2011,Pediatric Quality Acute Composite,242,0,80.17
1797,11010,40.700101,-73.674074,Franklin Square,NY,Nassau,40.700101:-73.674074,2012,Pediatric Quality Acute Composite,320,312.5,80.39
1798,11010,40.700101,-73.674074,Franklin Square,NY,Nassau,40.700101:-73.674074,2011,Pediatric Quality Chronic Composite,242,413.22,213.79
1799,11010,40.700101,-73.674074,Franklin Square,NY,Nassau,40.700101:-73.674074,2012,Pediatric Quality Chronic Composite,320,0,212.63
1800,11021,40.754757,-73.601772,Great Neck,NY,Nassau,40.754757:-73.601772,2012,Asthma,238,0,241.77
1801,11021,40.754757,-73.601772,Great Neck,NY,Nassau,40.754757:-73.601772,2012,Diabetes Short-term Complications,167,598.8,28.07
1802,11021,40.754757,-73.601772,Great Neck,NY,Nassau,40.754757:-73.601772,2012,Gastroenteritis,272,0,120.45
1803,11021,40.754757,-73.601772,Great Neck,NY,Nassau,40.754757:-73.601772,2012,Urinary Tract Infection,272,0,49.6
1804,11021,40.754757,-73.601772,Great Neck,NY,Nassau,40.754757:-73.601772,2012,Pediatric Quality Overall Composite,167,598.8,251.42
1805,11021,40.754757,-73.601772,Great Neck,NY,Nassau,40.754757:-73.601772,2012,Pediatric Quality Acute Composite,167,0,70.78
1806,11021,40.754757,-73.601772,Great Neck,NY,Nassau,40.754757:-73.601772,2012,Pediatric Quality Chronic Composite,167,598.8,180.64
1807,11024,40.754757,-73.601772,Great Neck,NY,Nassau,40.754757:-73.601772,2011,Asthma,151,662.25,357.39
1808,11024,40.754757,-73.601772,Great Neck,NY,Nassau,40.754757:-73.601772,2012,Asthma,173,1156.07,350
1809,11024,40.754757,-73.601772,Great Neck,NY,Nassau,40.754757:-73.601772,2011,Diabetes Short-term Complications,86,0,34.67
1810,11024,40.754757,-73.601772,Great Neck,NY,Nassau,40.754757:-73.601772,2012,Diabetes Short-term Complications,108,0,32.68
